SampleID,bc22acbc6a8407cc340e8bb6c6842074,7f90457e0b5af1edd82418cb3c9089b4,1a8e3305231911ff8307602f1d620be0,4194fdb699f4d5c9620e1e7cfb8b009b,fc0651422f017372960928f220b834d7,7029dd7b1fe970d81fbff18315097ae2,d2eae9eee73c95835ab2e47bc463c38e,381cc4167053f528de8e10567d4a509e,8995879a30350364c8d6147a828733ee,de0cc0fb4800458938f4508ae73d22a4,a4b21ca3dc01eada0962e57c2fded727,9b62d6c84b96aa64eaeff3b764d77da1,a2ff073fb23039e822fba8a653a34527,b980bbc29499a5ae07b6c0afaccc728a,d43d3c9dc33aa66b585a098fc7709276,88fa6e2c26361b8b7ca8a72ae1ed781f,19d2984a92774f1291ebc1812f80368c,29605d99f5fbd1bb2e4a490a00b4d349,87078040a976e7ceb82734c0713fd4e2,52856184ae551af1f787a0e2cabeb489,02bc9f1c8263ce565cfa8174b56af2de,5cb290154506065751d3f3dcb3bd6e49,7fb850c5cd377da752f7b081daed5032,39003a99b6f7d9f46b1d35054fb105a4,ff2ddcb0273425f900af1f8d1b4d90a8,5b100fa0f8a80a2787b1ce75da347c96,783749c187ad3cb6e60ccecdd73fd8ef,9d23b3373cdd04079b0a346a91fddab8,58de505db56b2250b12c7cd7ec5bfa50,1050f5391c721945e2d13b52590863c8,d939e81b4199d074f14d7056eaa88d14,c83d66ff9b2828b3f564019f4b9c54a4,9a4d00f3f8a14dc8f2ff7fabf04f6ebb,98eadfe35eb7a1fc42331d68785b272e,925f2beecb4475f754479219e21c2da2,6d34ed1cd41fa02613b0316716db2dfd,25f31a7f3499828c16d4648976563910,02fa96f8e560df1558be520ea8974c36,52e86b2d78a48335b0ca8ebd5a0a8e33,12041ed58f0b14a5efb2687b72fc5883,f564537bd84fc6fc7664934190ec6824,ca8d0a8123dfcdaed30eb0c534b00db9,023699ea1718b4d160d27803ec78b3b8,e5f52b2c18e6f178fcc24bed0ff62f5b,a6cdde7256831dcfab80f676aa3f4af1,c4a2579e95fee657cb355e865aa027af,457c4253db2b49c51b3eee5a91a8c3e2,a875c453fc275b8f21ef13228c53d599,42a47c900cdc49f94a53eed8c41f0e26,3b768ad6b26d688837b3511e5d2316d2,eb0898e38a817c5648a19a5e3db2c1be,327914bbcbfe425fb2d5caaf9d8688a1,d7c555c6a185de9a0a44e98fb0be730d,ebb611e11f12869b1c6a129b7874f35c,5a72697a45f01e085759fa49e855d45e,55b24a137213d3162da4cfe59b919eb1,db32f914db89e6f6b0fe7d66afc46ba1,314b1f98dcfc0e5d25ba5e55d8b6ee76,aa2edf44a5b107222a97023841eea577,286ed5db3cf03aacbcee204d7d08e47a,abb98aa85e9528ef54e3078ff40ac726,ed701a469132c0a7dd6f90e9c705bdd0,c17275cccc27dc9a4ab351a310c063c8,7d08e012440864f4bdcbe45b245d6018,50a53e82bd7a1073e097d99b1c09ea4d,3aeb85bc05fe3a36283129a1ffeabb08,fe290f48286b86b1ae833009c9bf64a2,f96d60fc409a6ea2fa0d7f4982a9074a,7f9baea74fd8c885613b0289b667b7ef,cc5fece67be5e3c11717192e70c80cda,808302d4e71aa7321e30e37e3c206b34,6a00550a934a2665f470eeec33616366,4640abb4e57a2e5406a094ea8c767b29,acid_accumulation,acid_base_balance,ammonia_toxicity,biogas_quality,buffer_capacity
2-5,0.0,0.0,0.0122718052738336,0.0,0.0086206896551724,0.1774847870182555,0.0001014198782961,0.0015212981744421,0.0,0.0,0.0,0.0,0.0,0.0195740365111561,0.0024340770791075,0.0036511156186612,0.0,0.0,0.0150101419878296,0.02920892494929,0.0502028397565922,0.0093306288032454,0.0140973630831643,0.0,0.0,0.0,0.0,0.0015212981744421,0.0,0.0119675456389452,0.0109533468559837,0.0270791075050709,0.0,0.0013184584178498,0.0,0.0,0.0019269776876267,0.0,0.0,0.0107505070993914,0.0005070993914807,0.0,0.005578093306288,0.0009127789046653,0.0,0.0,0.0,0.2569979716024341,0.0,0.0196754563894523,0.0,0.0577079107505071,0.0177484787018255,0.0,0.0,0.0,0.0015212981744421,0.0,0.0,0.0,0.1618661257606491,0.0,0.0,0.0170385395537525,0.0,0.0,0.0150101419878296,0.0083164300202839,0.0074036511156186,0.0,0.0,0.0162271805273833,0.0044624746450304,0,0,0,0,0
2-7,0.0557231306556596,0.0,0.0104778536275599,0.0,0.0,0.1116050166693125,0.0026988410858866,0.0090490554056199,0.0,0.0,0.0,0.0,0.0347674234005397,0.0,0.0015875535799333,0.0,0.0,0.0,0.0,0.0188918876012065,0.0,0.0,0.0098428321955866,0.0,0.0,0.0,0.0,0.0065089696777266,0.0,0.0858866486743927,0.0098428321955866,0.0552468645816796,0.0,0.0,0.0,0.0,0.0047626607397999,0.0,0.0,0.049690427051913,0.0006350214319733,0.0,0.0347674234005397,0.0,0.0,0.0,0.0,0.0715986664549928,0.0,0.0342911573265597,0.0023813303698999,0.1511351008096523,0.0612795681854262,0.0,0.0,0.0207969518971265,0.0,0.0,0.0,0.0241308144149865,0.0766788379107795,0.0,0.0,0.0,0.0,0.0,0.0182568661692332,0.0,0.0,0.0,0.0,0.0374662644864264,0.0,0,0,0,0,0
2-8,0.0,0.0,0.0003467406380027,0.0,0.0057790106333795,0.0765141007859454,0.0,0.0078594544613962,0.0,0.0,0.0,0.0,0.0,0.0373324086916319,0.0,0.0,0.0,0.0,0.0157189089227924,0.0020804438280166,0.0016181229773462,0.0,0.0099398982894128,0.0,0.0,0.0,0.0,0.0011558021266759,0.0,0.0606796116504854,0.0,0.0,0.0,0.0064724919093851,0.0,0.0,0.0086685159500693,0.0,0.0,0.1393897364771151,0.0024271844660194,0.0028895053166897,0.0,0.1041377716134997,0.0,0.0,0.0,0.1200878409616273,0.0,0.0436893203883495,0.0,0.0532824780397595,0.0672676837725381,0.0,0.0,0.0016181229773462,0.0082061950993989,0.0,0.0825242718446602,0.0,0.1132686084142394,0.0,0.0,0.0112112806287563,0.0,0.0,0.0131761442441054,0.0,0.0,0.0,0.0,0.0020804438280166,0.0005779010633379,0,0,0,0,1
2-9,0.0,0.0870002009242515,0.0,0.0,0.0,0.0,0.0,0.0,0.0516375326501908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082378943138436,0.0,0.0120554550934297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008639742816958,0.0,0.0152702431183443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8171589310829818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
3-1,0.0,0.0022527958806018,0.0,0.0534234451685574,0.0,0.0,0.0,0.0,0.0069997586290127,0.0,0.0,0.0,0.0,0.0,0.0,0.1057204923968139,0.0736986080939737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017700539061871,0.0,0.2229463351838442,0.0,0.0893072652667149,0.0,0.0,0.0,0.0110226084158017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0993643897336873,0.0,0.0,0.0,0.0,0.1493281840856062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1081342022688872,0.0,0.0760318609703113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3-10,0.0,0.0,0.0024271844660194,0.0041608876560332,0.0,0.0133495145631067,0.0,0.0017337031900138,0.0,0.0,0.0,0.0,0.0,0.1347087378640776,0.0,0.0071081830790568,0.0,0.0,0.0,0.0,0.0,0.0069348127600554,0.0,0.0,0.0,0.0,0.0116158113730929,0.0,0.0046809986130374,0.0,0.0034674063800277,0.0,0.0,0.0031206657420249,0.0,0.0,0.0,0.0,0.0,0.0721220527045769,0.0,0.0,0.0,0.0384882108183079,0.0,0.0083217753120665,0.0,0.209257975034674,0.0,0.0440360610263522,0.0081484049930651,0.0284327323162274,0.0312066574202496,0.0164701803051317,0.0,0.0001733703190013,0.0008668515950069,0.0,0.0459431345353675,0.0,0.2862343966712898,0.0,0.0088418862690707,0.0,0.0,0.0,0.0,0.0052011095700416,0.0026005547850208,0.0,0.0,0.0,0.0003467406380027,0,0,0,0,0
3-11,0.0,0.0,0.0043901281442809,0.0212387280493592,0.0,0.0704793545325106,0.0075937351684859,0.0,0.0,0.0,0.0,0.0,0.0372567631703844,0.0802088277171333,0.0049833887043189,0.032392026578073,0.0202895111532985,0.0,0.0,0.0021357380161366,0.0039155196962505,0.0097294731846226,0.0,0.0,0.0,0.0,0.0669197911722828,0.0,0.0252728998576174,0.0,0.0,0.0689368770764119,0.0,0.0014238253440911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0694114855244423,0.0,0.0,0.0396298054105363,0.0,0.2126245847176079,0.0,0.0,0.0383246321784527,0.0824632178452776,0.0249169435215946,0.0,0.0,0.0016611295681063,0.0004746084480303,0.0,0.0,0.0,0.0,0.0,0.040579022306597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0327479829140958,0.0,0,0,0,0,0
3-12,0.0,0.0,0.0,0.0095853092523458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009181717283826,0.0,0.0,0.0,0.0129149429926344,0.0103924931893855,0.1051357077994148,0.1663807890222984,0.0,0.0,0.0002017959842599,0.0,0.0,0.0,0.0,0.0306729896075068,0.0,0.0148320048431036,0.0,0.0,0.0,0.0191706185046917,0.0,0.0,0.0,0.0,0.0126122490162445,0.0,0.0,0.0,0.0,0.0,0.0,0.4247805468671173,0.0163454747250529,0.0078700433861366,0.0073655534254868,0.0,0.0,0.0204822924023811,0.0,0.0,0.0,0.0513570779941479,0.0,0.0,0.0179598425991322,0.0,0.0,0.002320653818989,0.0,0.0176571486227424,0.0,0.0,0.0,0.0012107759055594,0.0,0.0,0.011603269094945,0.0299667036625971,0.0,0.0,0,0,1,0,0
3-13,0.0,0.0,0.0,0.0273018526257138,0.0533500487533082,0.0,0.0,0.0,0.0052932163253935,0.0566931327482936,0.0,0.0,0.0,0.0,0.0,0.0394205321075358,0.0256303106282212,0.0,0.1643682964201142,0.0,0.0,0.0,0.0122579746482797,0.0,0.0,0.0,0.0785624738821562,0.0,0.0352416771138041,0.0,0.0,0.1296837999721409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051539211589357,0.0,0.0,0.0,0.0582253795793286,0.0052932163253935,0.0,0.0,0.0,0.0458281097645911,0.0,0.0,0.0121186794818219,0.0080791196545479,0.0,0.0,0.0,0.0,0.0,0.1923666248781167,0.0,0.0451316339323025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3-14,0.0,0.0429833503227998,0.0,0.0,0.0,0.0,0.0,0.0,0.4323819232076112,0.0,0.237852531430513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0774719673802242,0.0,0.0,0.0,0.0,0.0,0.036357458375807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117227319062181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1605504587155963,0.0,0.0,0.0,0.0,0.0,0.00067957866123,0.0,0.0,0,0,1,0,0
3-17,0.0,0.0,0.0,0.0068448921606612,0.0,0.0,0.0,0.0,0.0,0.0065865943432778,0.0,0.0122691463257135,0.0,0.0,0.0,0.0077489345215032,0.0040036161694433,0.0,0.3182229110164019,0.0,0.0,0.0029704248999095,0.0060699987085109,0.0,0.0,0.0121399974170218,0.0192431873950665,0.0,0.0095570192431873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1774506005424254,0.0133023375952473,0.0165310603125403,0.0812346635670928,0.0,0.0,0.0114942528735632,0.0,0.0,0.0,0.0152395712256231,0.0,0.0,0.0060699987085109,0.0,0.0,0.2315639932842567,0.0,0.0133023375952473,0.0,0.0,0.0,0.004132765078135,0.0,0.0,0.0192431873950665,0.0047785096215936,0.0,0.0,0,0,0,0,0
3-18,0.0,0.0,0.0164476624653615,0.0166264414052024,0.0,0.0,0.0,0.0003575578796817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0296773040135872,0.0146598730669527,0.0,0.0327165459908822,0.0,0.0,0.0142129257173504,0.0102797890408509,0.0,0.0009832841691248,0.0025922946276928,0.0523822293733798,0.0013408420488066,0.0263698936265307,0.0,0.0,0.0,0.0,0.0,0.0,0.0913560382586931,0.0,0.0,0.0,0.0658800393313667,0.0,0.0,0.0,0.0,0.0,0.0353982300884955,0.0,0.3434343434343434,0.0,0.0121569679091802,0.0337892196299275,0.0343255564494502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0583713238580495,0.0,0.0374541878966657,0.0499687136855278,0.0,0.0,0.0160901045856798,0.0,0.0,0.0,0.0,0.0,0.0031286314472155,0,0,0,0,0
3-2,0.0,0.0,0.0,0.0,0.0072137060414788,0.0,0.0,0.0001001903616872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1113114918344855,0.0,0.3387436128644424,0.0,0.0066125638713555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3517683598837792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022442641017934,0.0,0.0,0.0,0.0,0.0,0.0157298867848912,0.0,0.0116220819557158,0.0,0.0,0.0035066626590521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1309488027251778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3-20,0.0,0.0,0.0,0.0046032441911442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003288031565103,0.0037264357737834,0.1904866286716352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092064883822884,0.0,0.006576063130206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063568610258658,0.0,0.0225778167470407,0.0,0.0,0.0070144673388864,0.0,0.0,0.0,0.7419991231915827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041648399824638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0
3-21,0.0015115729806329,0.0,0.0059518186112423,0.0066131317902692,0.0,0.1813887576759565,0.0001889466225791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067076051015588,0.0064241851676901,0.0,0.0,0.0,0.0,0.012470477090222,0.0,0.0026452527161076,0.0,0.0145488899385923,0.0162494095418044,0.0,0.0080302314596126,0.0,0.0,0.005573925366084,0.0,0.0002834199338686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099196976854038,0.0,0.0051015588096362,0.0099196976854038,0.0,0.4220122815304676,0.0,0.0,0.0127538970240906,0.0594237128011336,0.0053849787435049,0.0,0.0,0.0011336797354747,0.0014170996693434,9.44733112895607e-05,0.0,0.004723665564478,0.1732640529050543,0.0,0.0145488899385923,0.0,0.0,0.0,0.0,0.0090694378837978,0.0,0.0,9.44733112895607e-05,0.0,0.0025507794048181,0,0,0,0,0
3-22,0.0,0.0,0.0,0.0548772651330163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0792314612517671,0.0515357923146125,0.0,0.1843593368461637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1684873409587456,0.0,0.0680503791286467,0.0,0.0,0.0,0.0035342500963886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0580902197660969,0.0905410615602107,0.0080323865827014,0.0122092276057062,0.0,0.0,0.1121963757871738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033414728184038,0.0,0.1023647346099473,0.0,0.0,0.0,0.0022490682431564,0.0,0.0,0.0,0.0008996272972625,0.0,0.0,0,0,0,1,1
3-23,0.0,0.0,0.0,0.0,0.007365601683566,0.0,0.0,0.002104457623876,0.0,0.0,0.0,0.0,0.0729864166826095,0.0176009183087813,0.0,0.0032523436005356,0.0,0.0,0.0524201262674574,0.0,0.0582552133154773,0.0036349722594222,0.0,0.0,0.0022001147885976,0.0,0.0057394298832982,0.0,0.0,0.0,0.0,0.0,0.0,0.0001913143294432,0.0088961163191123,0.0,0.0,0.0,0.0,0.0354888081117275,0.0015305146355462,0.0127224029079778,0.0,0.0023914291180409,0.0,0.0041132580830304,0.0,0.0926917926152668,0.0577769274918691,0.0251578343217907,0.0,0.0187488042854409,0.0131050315668643,0.0155921178496269,0.0,0.0,0.0,0.0,0.0245838913334608,0.0,0.2528218863592883,0.0,0.0,0.0899177348383394,0.0,0.0,0.1181365984312225,0.0,0.0,0.0,0.0,0.0,0.0005739429883298,0,0,0,0,0
3-24,0.0,0.0,0.016472303206997,0.0084548104956268,0.0,0.0091836734693877,0.0,0.0001457725947521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080174927113702,0.0068513119533527,0.0,0.0083090379008746,0.0,0.0,0.0059766763848396,0.0020408163265306,0.0,0.0,0.0,0.0163265306122449,0.0053935860058309,0.0097667638483965,0.1441690962099125,0.0,0.3959183673469387,0.0,0.0,0.0,0.0,0.0067055393586005,0.0,0.0,0.038338192419825,0.0,0.0,0.0,0.0,0.0,0.0100583090379008,0.0,0.1699708454810495,0.0,0.0077259475218658,0.0129737609329446,0.0444606413994169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0179300291545189,0.0011661807580174,0.0155976676384839,0.0,0.0,0.0,0.0373177842565597,0.0,0.0,0.0,0.0,0.0,0.0007288629737609,0,1,0,0,1
3-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067391304347826,0.0,0.0,0.0,0.0,0.0,0.0271099744245524,0.0,0.0,0.0,0.0,0.0,0.0029411764705882,0.0,0.0057544757033248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0258312020460358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0461636828644501,0.0,0.0,0.0,0.4754475703324808,0.0381074168797953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2745524296675192,0.0,0.0,0.0333759590792838,0.0,0.0,0.0033248081841432,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3-27,0.0,0.0932853717026378,0.0,0.0035971223021582,0.0,0.0,0.0,0.0,0.5793764988009592,0.0,0.0479616306954436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0635491606714628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071942446043165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2050359712230215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151638676015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177890102722974,0.0,0.0,0.0008967878689059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018751019077123,0.0,0.0,0.0,0.0,0.0143486059024947,0.0,0.0,0.0,0.0100277188977661,0.0,0.0,0.513940975052992,0.0,0.0,0.0308168922224033,0.0,0.0,0.0,0.0,0.0,0.0,0.0638349910321213,0.0,0.0,0.0149192890917984,0.0,0.0,0.1398173813794228,0.0,0.0,0.0,0.0,0.0,0.0,0.0005706831893037,0.0,0.0155714984510027,0.0003261046796021,0.0,0.0,0,1,1,0,0
3-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217493718592964,0.0,0.0,0.0,0.0,0.0,0.0406721105527638,0.0011777638190954,0.0,0.0,0.0,0.0,0.0,0.0039258793969849,0.0,0.0,0.0,0.0,0.0034547738693467,0.0,0.0,0.0,0.0296011306532663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028266331658291,0.0,0.0,0.0,0.0171168341708542,0.6949591708542714,0.0326633165829145,0.0,0.0,0.0,0.0023555276381909,0.0,0.0,0.0,0.0,0.0,0.0,0.1454930904522613,0.0,0.0,0.0,0.0,0.0,0.0040043969849246,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0470933646506165,0.0100998238402818,0.0,0.0,0.0,0.0,0.1443335290663535,0.0,0.0,0.0,0.0005871990604815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196124486200822,0.0,0.0004697592483852,0.0079859072225484,0.0,0.0,0.0,0.0,0.0166764533176746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1852025836758661,0.1462125660598943,0.0385202583675866,0.0,0.0096300645918966,0.0,0.0,0.0,0.0,0.0021139166177334,0.0,0.0092777451556077,0.0,0.1579565472695243,0.0,0.0,0.0104521432765707,0.0,0.0,0.0137404580152671,0.0,0.0,0.0,0.0,0.0,0.003523194362889,0,0,0,0,0
3-32',0.0,0.0,0.0,0.0070253598355037,0.0,0.0,0.0,0.0,0.0880740233036326,0.0,0.0,0.0409527073337902,0.0,0.0,0.0032556545579163,0.0,0.0,0.0,0.6168608636052091,0.0,0.0128512679917751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0527758738862234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0310143934201507,0.0721384509938313,0.0,0.0,0.004112405757368,0.0092529129540781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102810143934201,0.0,0.0,0.0,0.0042837559972583,0.0,0.0,0.0,0.0,0.0037697052775873,0.0433516106922549,0,1,0,1,1
3-33,0.0,0.0,0.0,0.0,0.0,0.2722541472405941,0.0116014312045972,0.0004336983627886,0.0,0.0,0.0,0.0,0.0,0.0,0.0004336983627886,0.0,0.0,0.0,0.0,0.0011926704976688,0.054212295348585,0.0,0.0066139000325273,0.0011926704976688,0.0,0.0,0.0015179442697603,0.0,0.0,0.0138783476092377,0.0,0.1113520546459937,0.0,0.0,0.0,0.0170226607394557,0.0,0.0,0.0,0.0,0.0,0.0,0.1189417759947956,0.0,0.0,0.0,0.0,0.3276591130868481,0.0,0.0111677328418085,0.0,0.0213596443673425,0.0239618345440745,0.0,0.0,0.0,0.0,0.0,0.0,0.0018432180418518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033611623116122,0.0,0,0,0,0,0
3-34,0.0,0.0,0.0,0.0027767259876309,0.0082039631452732,0.0,0.0,0.0,0.0497286381421178,0.0,0.0,0.0016407926290546,0.3233623627413858,0.0,0.0,0.0,0.0,0.0,0.0369809415625394,0.0,0.0162817114729269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060583112457402,0.0,0.0,0.3267701628171147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117379780386217,0.0,0.0,0.2164584122175943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3-4,0.0019804381214129,0.0,0.000767924985854,0.0,0.0005658394632608,0.0261094495190364,0.0010104276129658,0.0007275078813353,0.0,0.0,0.0,0.0,0.0048096354377172,0.0,0.0001616684180745,0.0,0.0,0.0,0.0052946406919408,0.0042437959744563,0.0019804381214129,0.0034758709886023,0.0030312828388974,0.0,0.0,0.0,0.0,0.000323336836149,0.0004445881497049,0.0,0.0,0.0565435292215665,0.0006062565677794,0.0033950367795651,0.0,0.008123838008245,0.002303774957562,0.0,0.0,0.0995069113248726,0.0,0.0,0.0,0.0372241532616603,0.0,0.0,0.0,0.3644814485490259,0.0,0.0265540376687414,0.0,0.0635761054078085,0.0032737854660092,0.0008083420903726,0.0,0.0004041710451863,0.0087705116805432,0.0,0.0361328914396572,0.0014954328671893,0.2006305068304906,0.0011720960310403,0.0,0.0109530353245493,0.0,0.0,0.0139034839544095,0.0035971223021582,0.0008083420903726,0.0,0.0,0.000323336836149,0.0004850052542235,0,0,0,0,0
3-5,0.0,0.0,0.0079833391183616,0.0,0.0118014578271433,0.1265764202244591,0.0005785028346638,0.0006942034015966,0.0,0.0,0.0,0.0,0.0,0.0179335878745805,0.0012727062362605,0.0,0.0,0.0,0.0555362721277334,0.0039338192757144,0.0752053685063056,0.0078676385514289,0.0067106328821011,0.0,0.0,0.0,0.0,0.0042809209765127,0.0016198079370588,0.0064792317482355,0.0,0.0275367349300011,0.0,0.0,0.0,0.0138840680319333,0.0,0.0,0.0,0.0201318986463033,0.0,0.0,0.0141154691657989,0.0,0.0,0.0,0.0,0.2046743029040842,0.0,0.0153881754020594,0.0,0.0282309383315978,0.0131898646303366,0.0033553164410505,0.0,0.0,0.0,0.0,0.0,0.0,0.2677311118824482,0.0,0.0,0.019784796945505,0.0,0.0,0.0226773111188244,0.0037024181418488,0.0069420340159666,0.0,0.0,0.0056693277797061,0.0045123221103783,0,0,0,0,0
3-7,0.0,0.0,0.0021857923497267,0.0,0.0,0.1361262902246509,0.0,0.0002428658166363,0.0,0.0,0.0,0.0,0.1288403157255616,0.0,0.0041287188828172,0.0,0.0,0.0,0.0,0.0,0.0,0.0057073466909532,0.0098360655737704,0.0,0.0,0.0,0.0038858530661809,0.0,0.0,0.0995749848208864,0.0,0.0438372799028536,0.0,0.0023072252580449,0.0,0.0,0.0,0.0,0.0,0.0296296296296296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2027929568913175,0.0,0.0151791135397692,0.0,0.0931390406800243,0.0076502732240437,0.0,0.0,0.0007285974499089,0.001578627808136,0.0,0.0409228901032179,0.0,0.1254401942926533,0.0,0.0,0.0,0.0,0.0,0.0,0.00789313904068,0.0,0.0,0.0,0.0383727990285367,0.0,0,0,0,0,0
3-8,0.0,0.0,0.0,0.0,0.0062916358253145,0.1410066617320503,0.0,0.0018504811250925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005921539600296,0.0,0.0,0.1313841598815692,0.0,0.0,0.0,0.004441154700222,0.0,0.0,0.0,0.0,0.0,0.153219837157661,0.0,0.0020355292376017,0.0,0.0420059215396003,0.0,0.0,0.0,0.2105847520355292,0.0,0.025721687638786,0.0,0.0671724648408586,0.0081421169504071,0.0,0.0,0.0,0.0127683197631384,0.0,0.0945595854922279,0.0,0.0745743893412287,0.0,0.0,0.0166543301258327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016654330125832,0,0,0,0,1
